938,74635
939,77006
940,65753
941,71316
942,78349
943,88362
944,91605
945,114460
946,122992
947,108459
948,104972
949,88309
950,90118
951,106051
952,89173
953,81622
954,94873
955,105419
956,105119
957,99441
958,105257
959,99497
960,99311
961,90502
962,85538
963,82269
964,90596
965,95033
966,98378
967,98964
968,96930
969,93480
970,86297
971,86491
972,84581
973,88716
974,89607
975,93123
976,107624
977,137769
978,169099
979,128980
980,117235
981,115194
982,103124
983,98826
984,92716
985,83283
986,84010
987,81876
988,83797
989,90388
990,95830
991,101081
992,106623
993,98361
994,86041
995,81780
996,80011
997,72290
998,79649
999,73623
1000,72789
1001,74332
1002,76197
1003,75700
1004,79675
1005,70556
1006,72389
1007,71297
1008,66954
1009,70570
1010,68310
1011,70778
1012,63109
1013,63141
1014,63210
1015,60210
1016,55889
1017,53168
1018,52979
1019,55105
1020,51927
1021,49797
1022,51282
1023,46493
1024,48529
1025,49340
1026,50603
1027,55029
1028,54614
1029,47276
1030,45390
1031,42206
1032,45377
1033,45762
1034,43908
1035,45454
1036,36229
1037,39470
1038,41210
1039,33739
1040,38374
1041,36673
1042,36982
1043,36259
1044,36778
1045,38051
1046,38383
1047,50844
1048,44354
1049,37822
1050,41085
1051,48856
1052,39757
1053,34895
1054,38299
1055,38757
1056,42274
1057,39846
1058,41088
1059,43260
1060,37200
1061,37587
1062,34754
1063,39922
1064,37503
1065,30310
1066,34950
1067,39119
1068,36828
1069,43100
1070,49494
1071,44687
1072,40803
1073,41754
1074,44066
1075,46797
1076,45662
1077,45930
1078,33484
1079,35352
1080,40694
1081,31696
1082,35505
1083,34390
1084,29678
1085,24970
1086,23327
1087,24734
1088,21949
1089,22722
1090,21290
1091,21923
1092,17400
1093,17923
1094,17371
1095,18397
1096,17032
1097,15684
1098,15481
1099,16216
1100,15146
1101,13553
1102,14532
1103,14684
1104,12423
1105,11984
1106,9944
1107,8001
1108,8278
1109,8123
1110,5286
1111,3580
1112,3973
1113,3710
1114,3446
1115,4153
1116,5732
1117,4030
1118,2723
1119,2665
1120,3055
1121,2487
1122,2611
1123,2997
1124,3243
1125,3550
1126,3128
1127,3440
1128,3522
1129,2559
1130,2122
1131,2704
1132,3028
1133,3661
1134,4951
1135,1946
1136,1771
1137,1577
1138,1538
1139,1602
1140,1617
1141,1104
1142,1187
1143,1160
1144,1185
1145,1365
1146,1328
1147,1414
1148,1200
1149,797
1150,951
1151,921
1152,847
1153,1191
1154,1304
1155,1060
1156,957
1157,1016
1158,1202
1159,1006
1160,1465
1161,1490
1162,1240
1163,1167
1164,1164
1165,1916
1166,1458
1167,1306
1168,1013
1169,1159
1170,1188
1171,969
1172,2894
1173,1623
1174,1491
1175,1527
1176,1615
1177,1974
1178,1313
1179,1438
1180,1932
1181,1460
1182,1704
1183,1676
1184,1792
1185,1215
1186,1503
1187,1472
1188,1116
1189,1735
1190,1592
1191,1253
1192,1348
1193,1175
1194,856
1195,1199
1196,1462
1197,1372
1198,1370
1199,1863
1200,1359
1201,1126
1202,1795
1203,1380
1204,1351
1205,1383
1206,1034
1207,845
1208,625
1209,493
1210,623
1211,713
1212,822
1213,693
1214,682
1215,607
1216,709
1217,737
1218,685
1219,691
1220,678
1221,645
1222,531
1223,586
1224,498
1225,461
1226,904
1227,565
1228,487
1229,360
1230,401
1231,377
1232,346
1233,339
1234,341
1235,340
1236,358
1237,380
1238,421
1239,879
1240,496
1241,432
1242,498
1243,424
1244,365
1245,302
1246,325
1247,480
1248,804
1249,583
1250,483
1251,421
1252,604
1253,534
1254,412
1255,488
1256,596
1257,2647
1258,1455
1259,460
1260,362
1261,523
1262,315
1263,278
1264,381
1265,488
1266,330
1267,341
1268,340
1269,325
1270,278
1271,346
1272,308
1273,329
1274,319
1275,318
1276,384
1277,407
1278,428
1279,425
1280,302
1281,238
1282,241
1283,195
1284,240
1285,248
1286,259
1287,189
1288,286
1289,230
1290,317
1291,346
1292,310
1293,357
1294,309
1295,363
1296,332
1297,358
1298,244
1299,278
1300,213
1301,262
1302,193
1303,221
1304,219
1305,202
1306,295
1307,215
1308,229
1309,212
1310,194
1311,294
1312,259
1313,519
1314,598
1315,5386
1316,6282
1317,241
1318,258
1319,266
1320,253
1321,210
1322,161
1323,180
1324,158
1325,188
1326,182
1327,188
1328,132
1329,159
1330,175
1331,151
1332,203
1333,163
1334,150
1335,142
1336,121
1337,162
1338,141
1339,178
1340,179
1341,222
1342,232
1343,388
1344,302
1345,298
1346,338
1347,582
1348,441
1349,381
1350,924
1351,2096
1352,4329
1353,24944
1354,1160
1355,431
1356,569
1357,1188
1358,17060
1359,15299
1360,2291
1361,705
1362,595
1363,502
1364,887
1365,7484
1366,24565
1367,6456
1368,1757
1369,985
1370,709
1371,449
1372,331
1373,224
1374,203
1375,478
1376,252
1377,304
1378,347
1379,502
1380,500
1381,697
1382,1420
1383,2596
1384,3249
1385,2655
1386,2028
1387,1570
1388,1481
1389,1768
1390,2520
1391,4983
1392,7334
1393,10175
1394,35581
1395,5736
1396,952
1397,786
1398,537
1399,309
1400,237
1401,272
1402,227
1403,254
1404,187
1405,219
1406,147
1407,91
1408,98
1409,116
1410,122
1411,121
1412,100
1413,99
1414,75
1415,95
1416,72
1417,91
1418,81
1419,81
1420,102
1421,149
1422,125
1423,71
1424,81
1425,110
1426,100
1427,158
1428,125
1429,130
1430,123
1431,132
1432,100
1433,100
1434,116
1435,90
1436,146
1437,93
1438,115
1439,114
1440,104
1441,86
1442,84
1443,75
1444,91
1445,104
1446,101
1447,81
1448,88
1449,103
1450,108
1451,86
1452,81
1453,86
1454,125
1455,167
1456,305
1457,962
1458,8823
1459,2120
1460,263
1461,169
1462,132
1463,135
1464,69
1465,73
1466,102
1467,66
1468,319
1469,62
1470,70
1471,65
1472,99
1473,98
1474,83
1475,96
1476,78
1477,99
1478,86
1479,79
1480,91
1481,127
1482,68
1483,71
1484,87
1485,60
1486,85
1487,66
1488,86
1489,60
1490,97
1491,147
1492,132
1493,124
1494,144
1495,91
1496,98
1497,104
1498,93
1499,119
1500,152
1501,181
1502,188
1503,147
1504,127
1505,143
1506,660
1507,2881
1508,522
1509,209
1510,135
1511,100
1512,116
1513,102
1514,123
1515,106
1516,140
1517,115
1518,100
1519,101
1520,123
1521,132
1522,161
1523,122
1524,113
1525,85
1526,83
1527,72
1528,76
1529,77
1530,86
1531,85
1532,79
1533,79
1534,89
1535,66
1536,61
1537,69
1538,66
1539,62
1540,150
1541,175
1542,77
1543,64
1544,100
1545,77
1546,76
1547,133
1548,107
1549,63
1550,117
1551,79
1552,96
1553,90
1554,99
1555,104
1556,102
1557,93
1558,95
1559,85
1560,84
1561,101
1562,89
1563,114
1564,98
1565,69
1566,87
1567,103
1568,104
1569,107
1570,77
1571,105
1572,84
1573,81
1574,80
1575,95
1576,90
1577,78
1578,80
1579,96
1580,87
1581,93
1582,104
1583,158
1584,123
1585,118
1586,164
1587,427
1588,321
1589,268
1590,238
1591,199
1592,216
1593,180
1594,161
1595,213
1596,187
1597,252
1598,200
1599,180
1600,178
1601,193
1602,193
1603,180
1604,194
1605,208
1606,263
1607,194
1608,265
1609,454
1610,130
1611,116
1612,97
1613,83
1614,95
1615,98
1616,94
1617,141
1618,112
1619,162
1620,127
1621,127
1622,134
1623,146
1624,165
1625,164
1626,122
1627,207
1628,198
1629,131
1630,158
1631,445
1632,702
1633,908
1634,977
1635,934
1636,679
1637,216
1638,270
1639,227
1640,268
1641,375
1642,779
1643,644
1644,838
1645,1684
1646,3929
1647,5906
1648,8388
1649,7382
1650,4593
1651,4102
1652,3839
1653,3438
1654,2165
1655,887
1656,591
1657,1236
1658,2477
1659,4171
1660,2696
1661,3759
1662,3297
1663,1439
1664,649
1665,702
1666,662
1667,694
1668,1161
1669,1859
1670,6281
1671,5901
1672,1563
1673,991
1674,2919
1675,7527
1676,11329
1677,1583
1678,1465
1679,991
1680,542
1681,636
1682,300
1683,144
1684,145
1685,144
1686,157
1687,542
1688,543
1689,357
1690,304
1691,396
1692,907
1693,5127
1694,17558
1695,2209
1696,240
1697,123
1698,85
1699,66
1700,50
1701,61
1702,63
1703,51
1704,61
1705,50
1706,32
1707,40
1708,24
1709,32
1710,21
1711,30
1712,57
1713,34
1714,37
1715,25
1716,20
1717,30
1718,26
1719,35
1720,25
1721,23
1722,23
1723,23
1724,32
1725,17
1726,34
1727,25
1728,18
1729,22
1730,18
1731,17
1732,24
1733,16
1734,23
1735,20
1736,22
1737,17
1738,15
1739,21
1740,20
1741,26
1742,26
1743,26
1744,14
1745,14
1746,15
1747,41
1748,22
1749,18
1750,15
1751,22
1752,19
1753,19
1754,16
1755,14
1756,31
1757,18
1758,18
1759,32
1760,21
1761,24
1762,26
1763,19
1764,16
1765,17
1766,18
1767,16
1768,18
1769,30
1770,33
1771,14
1772,12
1773,18
1774,9
1775,22
1776,17
1777,11
1778,10
1779,23
1780,12
1781,19
1782,15
1783,12
1784,13
1785,14
1786,13
1787,23
1788,15
1789,18
1790,18
1791,22
1792,13
1793,15
1794,13
1795,16
1796,13
1797,14
1798,21
1799,21
1800,20
1801,21
1802,18
1803,23
1804,14
1805,19
1806,8
1807,15
1808,21
1809,14
1810,12
1811,19
1812,15
1813,22
1814,4
1815,16
1816,12
1817,10
1818,6
1819,6
1820,11
1821,11
1822,12
1823,16
1824,13
1825,15
1826,19
1827,10
1828,15
1829,8
1830,15
1831,18
1832,23
1833,20
1834,20
1835,19
1836,13
1837,21
1838,19
1839,12
1840,21
1841,45
1842,17
1843,19
1844,16
1845,20
1846,13
1847,11
1848,15
1849,8
1850,9
1851,15
1852,22
1853,14
1854,18
1855,17
1856,11
1857,20
1858,15
1859,29
1860,20
1861,12
1862,17
1863,13
1864,17
1865,14
1866,34
1867,14
1868,16
1869,15
1870,20
1871,13
1872,18
1873,17
1874,26
1875,40
1876,16
1877,22
1878,14
1879,6
1880,15
1881,13
1882,13
1883,7
1884,12
1885,6
1886,17
1887,12
1888,14
1889,17
1890,13
1891,13
1892,15
1893,19
1894,24
1895,17
1896,11
1897,16
1898,27
1899,19
1900,17
1901,9
1902,10
1903,14
1904,13
1905,10
1906,7
1907,8
1908,3
1909,10
1910,16
1911,14
1912,12
1913,8
1914,10
1915,11
1916,13
1917,5
1918,7
1919,6
1920,10
1921,7
1922,17
1923,6
1924,6
1925,11
1926,7
1927,3
1928,7
1929,10
1930,10
1931,14
1932,6
1933,13
1934,11
1935,8
1936,6
1937,12
1938,11
1939,9
1940,14
1941,13
1942,3
1943,8
1944,5
1945,8
1946,19
1947,12
1948,6
1949,10
1950,11
1951,3
1952,8
1953,5
1954,6
1955,8
1956,13
1957,9
1958,13
1959,12
1960,23
1961,12
1962,10
1963,8
1964,12
1965,12
1966,10
1967,12
1968,10
1969,10
1970,7
1971,11
1972,8
1973,10
1974,9
1975,3
1976,10
1977,6
1978,5
1979,6
1980,6
1981,4
1982,10
1983,11
1984,6
1985,3
1986,10
1987,19
1988,6
1989,9
1990,6
1991,7
1992,13
1993,6
1994,9
1995,12
1996,11
1997,4
1998,4
1999,5
2000,15
2001,6
